X,Y,Z,K
-2.8739,7.1643,-2.5334,17.0
-3.1463,7.6683,-3.2553,17.0
-3.9499,7.464,-3.1054,17.0
-4.018,7.6683,-1.6481,17.0
-4.2495,9.616,-0.99429,17.0
-5.094,11.141,-2.1793,17.0
-6.0883,12.068,-2.7241,17.0
-6.3607,12.871,-3.0646,17.0
-5.4754,12.599,-3.6366,17.0
-3.8273,11.073,-4.2087,17.0
-1.5663,8.6898,-3.5277,17.0
0.38137,8.0496,-1.9205,17.0
0.50395,9.003,0.040861,17.0
-0.10896,10.651,0.27241,17.0
-1.6481,10.038,-0.14982,17.0
-2.8739,7.9679,-0.14982,17.0
-2.7922,6.4697,-1.3757,17.0
-2.6423,5.7886,-2.0294,17.0
-3.2144,5.7478,-1.5255,17.0
-3.6366,5.9793,-1.8387,17.0
-2.9556,6.6604,-3.1054,17.0
-3.3642,6.851,-3.1463,17.0
-4.018,6.9328,-1.8796,17.0
-5.5571,7.5457,3.0237,17.0
-7.4367,9.003,5.4754,17.0
-7.7364,9.0848,-2.5606,17.0
-9.4253,10.842,-1.2258,17.0
-8.8124,12.449,-0.50395,17.0
-6.279,12.408,-2.7513,17.0
-4.2087,10.951,-4.8216,17.0
-2.261,7.8589,-2.5334,17.0
-1.1441,6.5105,-4.3721,17.0
-2.1384,7.8181,-5.7478,17.0
-2.6015,8.6217,-5.598,17.0
-4.018,8.54,-2.7241,17.0
-4.9033,7.5865,1.7298,17.0
-4.1814,6.3607,0.50395,17.0
-3.1054,6.7829,-0.88532,17.0
-2.6832,7.6955,-0.46309,17.0
-2.7241,7.464,-1.5663,17.0
-3.4051,6.8919,-2.5334,17.0
-6.8238,12.408,2.0703,17.0
-8.8805,14.519,2.7922,17.0
-7.4367,13.525,0.53119,17.0
-3.1054,9.4253,-0.42223,17.0
-1.5255,8.0496,0.040861,17.0
-1.2258,9.3844,-1.2667,17.0
-0.8036,11.605,-1.9205,17.0
-1.1441,11.264,0.31327,17.0
-2.2201,7.7772,1.9886,17.0
-2.6015,5.598,1.1169,17.0
-1.3076,3.9499,1.2258,17.0
-1.1441,4.0997,1.4165,17.0
-1.6889,5.2438,0.92618,17.0
-2.6015,6.7012,0.38137,17.0
-3.337,8.0088,0.50395,17.0
-4.018,8.6625,0.42223,17.0
-4.3994,8.7715,0.42223,17.0
-5.4073,9.616,0.65378,17.0
-7.464,11.114,0.57205,17.0
-9.3436,13.443,1.6072,17.0
-9.3027,13.906,1.2667,17.0
-6.7829,10.379,0.14982,17.0
-4.4402,8.431,-0.19068,17.0
-3.7592,8.6625,-0.081722,17.0
-3.6366,9.507,-0.50395,17.0
-3.1463,9.507,-0.91256,17.0
-2.3699,8.431,-0.50395,17.0
-2.0703,7.1643,-0.76274,17.0
-1.3757,5.6661,-0.34051,17.0
-1.4574,5.1757,0.53119,17.0
-1.6072,5.9385,0.76274,17.0
-1.5663,6.9328,0.23155,17.0
-1.9205,7.927,-0.34051,17.0
-3.2553,8.3493,-0.27241,17.0
-5.2847,9.112,1.076,17.0
-7.246,10.76,2.6423,17.0
-7.5048,11.536,3.1054,17.0
-8.1995,13.757,1.9205,17.0
-8.0769,14.056,1.185,17.0
-4.985,9.6568,0.46309,17.0
-3.1054,7.355,-0.0,17.0
-2.6015,8.3084,-0.46309,17.0
-2.4925,10.529,-0.23155,17.0
-0.88532,11.455,1.4574,17.0
0.84446,9.3844,2.152,17.0
-0.14982,6.6331,0.53119,17.0
-1.757,5.1757,0.46309,17.0
-2.1112,4.3721,1.2667,17.0
-2.3699,5.4073,0.69464,17.0
-2.4925,6.8919,-0.46309,17.0
-2.7241,7.5865,-0.53119,17.0
-3.4459,7.8862,0.19068,17.0
-4.1406,8.1995,1.2258,17.0
-5.7886,9.6568,1.9477,17.0
-8.2403,11.727,1.6889,17.0
-10.379,14.056,1.5663,17.0
-11.073,14.015,0.61292,17.0
-7.355,9.9973,-1.4574,17.0
-4.0997,8.5808,-1.8387,17.0
-2.4925,9.2755,-1.5663,17.0
-2.3427,10.12,-1.6889,17.0
-2.6832,9.9565,-2.3699,17.0
-2.3699,8.8124,-1.2667,17.0
-2.3699,6.9736,-0.23155,17.0
-2.4517,5.4345,0.61292,17.0
-2.2201,4.8625,1.6481,17.0
-1.6889,4.985,1.757,17.0
-1.5255,6.0202,0.88532,17.0
-1.9886,7.6683,0.040861,17.0
-3.1735,9.1937,0.040861,17.0
-4.985,10.038,1.2667,17.0
-6.4697,11.073,2.3699,17.0
-6.7829,11.414,2.4108,17.0
-0.46309,9.112,-0.88532,16.0
-0.19068,9.507,-0.61292,16.0
-1.1169,9.7658,-0.29965,16.0
-2.3018,10.529,-0.0,16.0
-2.4925,11.564,-0.38137,16.0
-2.1793,11.877,-0.8036,16.0
-1.757,11.836,-0.65378,16.0
-1.3076,13.757,-0.53119,16.0
1.2667,12.912,-1.5255,16.0
3.1463,9.1937,-2.6015,16.0
2.7922,7.246,-2.6423,16.0
2.2201,6.7421,-2.1384,16.0
0.99429,8.1586,-1.6072,16.0
-0.72188,10.379,-0.95342,16.0
-1.9886,10.883,-0.76274,16.0
-1.757,8.9213,-0.081722,16.0
-1.076,7.1234,1.076,16.0
-0.23155,6.7012,0.95342,16.0
0.8036,7.5048,0.040861,16.0
0.65378,8.1586,-0.14982,16.0
-0.61292,8.7715,0.31327,16.0
-1.3076,9.1937,0.8036,16.0
-1.185,9.1529,0.57205,16.0
-0.61292,9.507,0.040861,16.0
-0.23155,11.346,-0.50395,16.0
-0.040861,13.525,-0.50395,16.0
-2.1384,14.519,0.34051,16.0
-3.1463,13.021,0.46309,16.0
-2.261,10.379,-0.69464,16.0
-2.4925,9.003,-1.9886,16.0
-2.5606,8.0496,-2.3427,16.0
-2.3018,7.2052,-2.1384,16.0
-1.7979,8.0088,-1.9886,16.0
-0.50395,10.12,-1.6481,16.0
0.8036,10.692,-1.2258,16.0
0.69464,8.431,-0.61292,16.0
-0.84446,6.9736,-0.14982,16.0
-2.5606,6.5922,-0.19068,16.0
-2.6832,7.355,-0.76274,16.0
-1.1169,8.4991,-0.99429,16.0
0.081722,9.2755,-0.76274,16.0
-0.19068,9.4661,-0.53119,16.0
-1.3757,9.6568,-0.34051,16.0
-2.1112,10.801,-0.42223,16.0
-1.9205,12.299,-1.0351,16.0
-0.42223,7.5457,-0.38137,19.0
0.72188,7.7772,-0.69464,19.0
0.69464,8.4719,-0.46309,19.0
-0.23155,9.0439,0.14982,19.0
-0.65378,9.3436,0.46309,19.0
0.081722,10.501,0.57205,19.0
0.84446,12.108,0.34051,19.0
0.38137,12.64,-0.27241,19.0
0.040861,13.212,-0.38137,19.0
1.4165,15.241,0.27241,19.0
2.3699,13.675,-0.14982,19.0
1.9477,8.6217,-1.6481,19.0
1.3348,4.8216,-2.5334,19.0
1.757,4.6309,-3.1054,19.0
2.4517,8.1177,-2.6015,19.0
0.95342,12.34,0.72188,19.0
-0.34051,12.299,-1.4574,19.0
0.10896,9.7658,-1.6072,19.0
0.31327,8.6217,-0.040861,19.0
0.040861,8.0769,-0.081722,19.0
0.14982,7.8589,-0.23155,19.0
0.50395,8.431,0.23155,19.0
0.31327,9.1937,0.61292,19.0
-0.19068,9.507,0.72188,19.0
-0.42223,8.9622,0.53119,19.0
-0.50395,8.9213,0.31327,19.0
-0.23155,10.569,-0.46309,19.0
0.76274,12.953,-1.1169,19.0
0.95342,15.704,-0.53119,19.0
-0.46309,15.282,-0.88532,19.0
-1.1169,10.651,-1.7979,19.0
-0.99429,6.9736,-1.8387,19.0
-1.2667,5.1757,-1.6889,19.0
-0.50395,6.3198,-1.9205,19.0
1.4574,9.8884,-2.4517,19.0
2.152,12.681,-2.0703,19.0
0.72188,11.986,-1.757,19.0
-0.65378,10.12,-1.185,19.0
-1.1441,9.003,-0.65378,19.0
-1.185,8.0088,-0.14982,19.0
-0.50395,7.5048,-0.081722,19.0
0.040861,8.0088,-0.29965,19.0
-0.0,8.8124,-0.23155,19.0
-0.34051,9.3027,0.081722,19.0
-0.46309,9.3844,0.19068,19.0
-0.040861,9.3436,0.081722,19.0
0.42223,9.507,-0.081722,19.0
0.27241,9.6568,-0.0,19.0
-0.38137,9.9156,-0.23155,19.0
-0.91256,11.455,-0.57205,19.0
-0.14982,15.473,0.10896,19.0
1.185,16.78,-0.29965,19.0
1.4165,11.836,-1.3076,19.0
1.4574,7.246,-2.0294,19.0
1.7979,4.6718,-2.3699,19.0
2.3427,5.3664,-2.0703,19.0
2.1112,9.4253,-1.2258,19.0
0.76274,12.217,-1.6889,19.0
0.61292,11.182,-1.9886,19.0
0.99429,9.8066,-1.0351,19.0
1.0351,9.003,-0.23155,19.0
0.72188,8.0088,-0.23155,19.0
0.42223,7.3141,-0.14982,19.0
-0.040861,7.9679,0.53119,19.0
-0.46309,9.1529,0.72188,19.0
-0.61292,9.1937,0.57205,19.0
0.38137,-0.61292,9.9973,16.0
0.61292,-0.69464,10.038,16.0
0.72188,-0.57205,9.8066,16.0
0.84446,-0.46309,9.616,16.0
0.76274,-0.34051,9.5342,16.0
0.76274,-0.23155,9.5751,16.0
0.72188,-0.10896,9.5342,16.0
0.65378,-0.10896,9.6977,16.0
0.65378,-0.23155,10.079,16.0
0.57205,-0.23155,9.8475,16.0
0.8036,-0.29965,9.4253,16.0
0.76274,-0.38137,9.4661,16.0
0.27241,-0.23155,10.038,16.0
0.081722,-0.14982,10.12,16.0
0.10896,-0.29965,9.9156,16.0
0.14982,-0.27241,9.7658,16.0
0.23155,-0.29965,9.7249,16.0
0.38137,-0.27241,9.7249,16.0
0.53119,-0.23155,9.9565,16.0
0.61292,-0.19068,10.12,16.0
0.50395,0.081722,10.147,16.0
0.57205,0.27241,9.8475,16.0
0.69464,0.38137,9.6568,16.0
0.53119,0.53119,9.9973,16.0
0.65378,0.61292,10.12,16.0
0.84446,0.69464,9.5751,16.0
0.84446,0.92618,9.616,16.0
0.88532,1.1169,9.8884,16.0
0.95342,1.185,9.8475,16.0
0.84446,1.3076,10.079,16.0
0.88532,1.3076,10.229,16.0
1.076,1.185,10.038,16.0
1.185,1.076,9.8066,16.0
1.1441,1.1169,9.5342,16.0
0.53119,1.3348,9.6568,16.0
-0.10896,1.5663,9.9156,16.0
-0.0,1.3348,9.5342,16.0
0.46309,0.84446,9.0848,16.0
0.46309,0.61292,8.7306,16.0
0.040861,0.84446,8.8532,16.0
-0.42223,0.99429,9.507,16.0
-0.46309,1.1169,10.229,16.0
-0.19068,0.95342,10.46,16.0
-0.040861,0.92618,10.529,16.0
-0.23155,1.0351,10.883,16.0
-0.53119,1.3076,11.373,16.0
-2.2201,9.112,0.61292,7.0
-2.1793,9.2755,0.38137,7.0
-2.261,9.1529,0.53119,7.0
-2.4925,8.8941,0.46309,7.0
-2.6015,8.7715,0.23155,7.0
-2.8739,8.8941,0.23155,7.0
-2.9148,8.8941,0.081722,7.0
-2.9148,8.9213,0.34051,7.0
-2.7922,8.8941,0.23155,7.0
-2.5606,8.9622,-0.10896,7.0
-2.6423,9.0848,-0.10896,7.0
-2.8739,8.9622,-0.0,7.0
-2.9829,9.0848,-0.0,7.0
-2.9148,9.3844,-0.27241,7.0
-3.2961,9.6568,-0.23155,7.0
-3.5277,9.616,-0.23155,7.0
-3.4051,9.3844,-0.23155,7.0
-3.2553,9.3844,-0.53119,7.0
-3.2144,9.1529,-0.72188,7.0
-2.8739,8.7306,-0.8036,7.0
-2.7922,8.7715,-0.46309,7.0
-2.9829,9.0439,-0.46309,7.0
-2.9556,9.1937,-0.72188,7.0
-2.9148,9.0848,-0.69464,7.0
-2.9148,9.003,-0.61292,7.0
-3.1735,9.1937,-0.42223,7.0
-3.4051,9.2755,-0.61292,7.0
-3.1054,9.112,-0.88532,7.0
-2.9829,9.003,-0.72188,7.0
-3.337,8.8532,-0.65378,7.0
-3.6366,9.1529,-0.57205,7.0
-3.1735,9.8884,-0.8036,7.0
-2.9148,10.42,-0.8036,7.0
-2.7922,10.501,-0.57205,7.0
-2.5606,10.27,-0.29965,7.0
-2.4517,9.8884,-0.19068,7.0
-2.3018,9.7658,-0.46309,7.0
-2.4517,8.9213,-0.23155,7.0
-2.4517,8.0769,0.10896,7.0
-2.261,7.9679,-0.19068,7.0
-2.6015,8.1586,0.19068,7.0
-2.7513,8.4719,0.23155,7.0
-2.6015,8.8532,0.27241,7.0
-2.6015,9.112,0.57205,7.0
-2.3699,9.1529,0.84446,7.0
-2.1384,9.0848,1.3757,7.0
-2.3018,9.3027,1.7979,7.0
-2.7513,9.7658,1.8796,7.0
-2.7922,9.9156,1.3757,7.0
-2.6423,9.3844,1.3757,7.0
-2.6832,8.6217,1.5663,7.0
-2.9148,8.431,1.3757,7.0
-3.1735,8.6898,1.1441,7.0
-3.2553,8.9622,1.1441,7.0
-2.9556,8.9622,0.99429,7.0
-2.9148,8.9622,0.95342,7.0
-0.29965,8.3084,0.65378,15.0
0.19068,9.1937,-0.29965,15.0
0.53119,9.4253,-1.0351,15.0
-0.10896,10.501,-0.84446,15.0
-0.8036,11.346,0.27241,15.0
-0.23155,10.338,1.6481,15.0
-0.23155,9.0439,1.6072,15.0
-1.0351,9.2346,0.57205,15.0
-0.19068,11.141,-0.57205,15.0
0.57205,12.177,-1.3757,15.0
1.3076,11.564,-1.6072,15.0
0.95342,10.569,-2.1112,15.0
-0.61292,10.079,-2.6832,15.0
-0.84446,10.42,-2.3427,15.0
-0.29965,11.073,-1.9886,15.0
-0.19068,10.992,-1.9205,15.0
-0.27241,10.229,-1.7298,15.0
0.081722,8.8941,-1.0351,15.0
-0.0,7.6683,-0.84446,15.0
-0.23155,6.4697,-0.91256,15.0
-0.081722,6.4697,-0.84446,15.0
0.081722,6.851,-0.57205,15.0
0.040861,7.0553,-0.27241,15.0
-0.23155,7.5865,0.10896,15.0
-0.42223,9.0439,0.46309,15.0
-0.69464,10.801,0.23155,15.0
-1.1169,11.686,-0.42223,15.0
-1.6889,11.073,-0.8036,15.0
-1.7298,9.6568,-0.50395,15.0
-1.4574,9.5342,-0.0,15.0
-0.65378,9.9156,-0.081722,15.0
0.040861,10.038,-0.29965,15.0
-0.040861,10.801,-0.19068,15.0
-0.0,11.754,0.31327,15.0
0.46309,12.599,0.46309,15.0
0.99429,13.797,0.34051,15.0
1.1169,12.572,0.34051,15.0
0.38137,10.733,-0.29965,15.0
0.081722,9.112,-1.4574,15.0
0.61292,8.9622,-1.7979,15.0
0.88532,8.3084,-1.0351,15.0
0.42223,7.5457,0.53119,15.0
0.31327,7.464,1.7979,15.0
0.38137,8.0088,2.5606,15.0
0.10896,8.1586,2.3699,15.0
-0.38137,8.0769,1.757,15.0
-0.61292,8.1995,1.1441,15.0
-0.50395,8.3901,0.61292,15.0
-0.42223,8.7715,0.69464,15.0
-0.69464,9.4661,1.3348,15.0
-0.91256,10.651,2.1793,15.0
-0.42223,12.572,1.2258,15.0
0.76274,12.762,-0.8036,15.0
0.72188,10.76,1.757,17.0
-0.081722,11.264,2.6015,17.0
-1.7298,9.3027,2.6015,17.0
-2.7513,7.0826,1.7979,17.0
-2.1384,6.2109,-0.10896,17.0
-0.88532,6.0474,-1.6481,17.0
-1.3348,5.9793,-1.8387,17.0
-2.6832,5.3664,-1.185,17.0
-3.4051,4.5628,-0.8036,17.0
-3.2553,5.2438,-0.50395,17.0
-4.018,7.2052,0.19068,17.0
-5.2438,8.5808,1.8387,17.0
-6.0202,9.0848,2.8739,17.0
-7.8181,11.223,4.018,17.0
-8.2403,13.906,3.5277,17.0
-6.17,15.473,-2.6832,17.0
-3.2553,13.484,-3.4459,17.0
-0.53119,9.8884,-3.0646,17.0
0.040861,8.3084,-2.2201,17.0
-1.757,7.5865,-2.9148,17.0
-3.3642,8.4719,-3.0646,17.0
-2.3699,8.2403,-0.84446,17.0
-1.7979,7.2733,2.3699,17.0
-2.4517,6.3607,1.7298,17.0
-1.9205,5.6252,-0.65378,17.0
-1.1441,6.0883,-1.0351,17.0
-1.5255,7.2052,-1.1169,17.0
-2.9556,8.3084,-0.53119,17.0
-3.9771,8.3493,-0.34051,17.0
-4.522,8.2403,0.040861,17.0
-4.2904,9.2346,-0.081722,17.0
-4.1406,10.651,-0.84446,17.0
-4.9442,12.408,-0.65378,17.0
-4.8625,14.138,-1.185,17.0
-2.7922,13.906,-1.7298,17.0
-0.27241,10.76,-1.5255,17.0
0.19068,9.5342,-0.27241,17.0
0.19068,10.147,1.1441,17.0
-0.10896,10.992,2.0703,17.0
-1.4982,10.12,2.261,17.0
-2.4517,8.1995,1.5391,17.0
-1.9477,7.0145,-0.29965,17.0
-3.1463,8.0496,-2.6015,17.0
-1.4165,7.2733,3.337,17.0
-0.65378,6.851,4.5628,17.0
-1.1441,6.4697,0.34051,17.0
-1.1169,5.3664,7.927,13.0
-0.88532,5.7886,8.3493,13.0
-0.99429,5.8976,8.1586,13.0
-0.99429,6.0202,8.2403,13.0
-0.88532,5.8976,8.3084,13.0
-0.8036,5.7478,8.1586,13.0
-0.72188,5.5571,8.2403,13.0
-0.69464,5.4754,8.2403,13.0
-0.53119,5.8976,7.7364,13.0
-0.53119,6.0202,7.7364,13.0
-0.53119,5.7886,8.0088,13.0
-0.65378,5.7069,7.6683,13.0
-0.72188,5.7886,7.3141,13.0
-0.72188,5.8295,7.1234,13.0
-0.53119,5.8976,7.4367,13.0
-0.42223,5.9793,7.5457,13.0
-0.34051,6.0474,7.5865,13.0
-0.34051,5.9793,7.6955,13.0
-0.29965,5.9793,7.7772,13.0
-0.34051,5.9385,7.7364,13.0
-0.34051,5.8295,7.8181,13.0
-0.34051,5.7069,7.6955,13.0
-0.23155,5.7478,7.6274,13.0
-0.0,5.9385,7.6955,13.0
0.081722,5.9385,7.5048,13.0
0.040861,5.9385,7.7364,13.0
0.040861,5.8567,8.0088,13.0
0.040861,5.7069,7.7772,13.0
-0.10896,5.6661,7.5457,13.0
-0.19068,5.7069,7.927,13.0
-0.23155,5.7069,7.9679,13.0
-0.29965,5.8567,7.3958,13.0
-0.27241,5.8976,7.7364,13.0
-0.29965,5.9385,8.6625,13.0
-0.38137,5.5571,8.431,13.0
-0.34051,5.4754,7.9679,13.0
-0.23155,5.6252,8.1177,13.0
-0.29965,5.598,7.8862,13.0
-0.14982,5.6252,8.4991,13.0
-0.081722,5.6252,8.3901,13.0
-0.29965,5.6252,7.7772,13.0
-0.65378,5.6252,7.464,13.0
-0.72188,5.7886,7.6683,13.0
-0.88532,6.0883,7.6274,13.0
-0.65378,5.8567,8.0496,13.0
-0.65378,5.7886,7.8181,13.0
-0.8036,6.1292,8.0088,13.0
-0.34051,5.9793,8.1995,13.0
-0.19068,6.0883,7.8862,13.0
-0.10896,6.4016,7.6683,13.0
0.23155,6.4424,7.355,13.0
0.040861,6.4016,7.0145,13.0
0.19068,6.2109,7.5457,13.0
-0.10896,6.2381,7.2052,13.0
-0.27241,6.17,7.0553,13.0
-0.27241,6.279,7.246,13.0
-0.42223,6.5105,7.0553,13.0
-0.42223,6.6331,7.246,13.0
-0.46309,6.5105,7.246,13.0
-0.91256,6.4424,6.8919,13.0
-0.88532,6.5105,6.9736,13.0
-0.84446,6.3607,7.0826,13.0
-1.6481,9.7249,5.2438,13.0
-0.91256,9.3844,4.7944,13.0
-1.9886,10.379,4.2087,13.0
-3.4459,9.6568,3.2144,13.0
-4.9033,8.4719,2.3018,13.0
-5.3664,8.0496,1.5391,13.0
-4.6718,8.431,1.6072,13.0
-3.1735,9.2346,1.8387,13.0
-1.5255,9.5751,2.6015,13.0
-1.2258,9.112,2.7922,13.0
-1.9477,8.4991,2.152,13.0
-2.3699,8.4991,1.8796,13.0
-2.6015,8.4991,2.0294,13.0
-2.6423,8.3084,2.4517,13.0
-2.6423,8.2403,2.5606,13.0
-2.4517,8.3901,2.4925,13.0
-1.9205,8.6898,2.7241,13.0
-1.6072,8.8124,3.1463,13.0
-1.6072,8.5808,3.5277,13.0
-1.8796,8.431,3.5958,13.0
-2.1384,8.6898,3.909,13.0
-2.1793,8.8941,4.4402,13.0
-2.2201,9.0848,4.6037,13.0
-1.9205,9.9156,4.522,13.0
-1.9205,11.455,4.4811,13.0
-2.7922,11.073,3.6775,13.0
-1.8796,8.4719,1.6481,13.0
-0.081722,8.4991,0.61292,13.0
-1.0351,9.0439,0.99429,13.0
-3.0237,9.0439,2.2201,13.0
-3.337,9.1529,2.261,13.0
-2.4517,8.9213,2.3427,13.0
-1.9886,8.3084,2.7241,13.0
-1.8387,7.6955,2.7241,13.0
-1.9886,8.8532,3.909,13.0
-0.42223,7.0826,2.0703,13.0
0.081722,7.464,1.757,13.0
-0.14982,8.6625,2.1793,13.0
-1.2258,9.9973,3.1054,13.0
-1.9205,10.379,3.8682,13.0
-2.1793,9.7658,3.909,13.0
-2.3427,8.7715,3.6775,13.0
-2.1793,8.2403,3.5685,13.0
-1.6889,8.1177,3.7865,13.0
-1.3076,8.3901,4.0589,13.0
-1.1169,8.54,4.1814,13.0
-1.1169,8.6217,4.0589,13.0
-1.3076,8.6217,4.0997,13.0
-2.1112,8.431,4.522,13.0
-2.0703,8.1995,4.4402,13.0
-1.6481,8.0088,4.1814,13.0
-0.99429,7.9679,3.909,13.0
-0.42223,8.1177,3.6775,13.0
-0.0,8.3901,3.7184,13.0
0.23155,8.6898,4.0589,13.0
0.34051,9.0439,4.5628,13.0
0.14982,9.1529,4.9442,13.0
-5.2438,8.0496,0.040861,3.0
-5.2438,8.0769,0.040861,3.0
-5.203,8.1177,-0.0,3.0
-5.2438,8.0769,0.040861,3.0
-5.2438,8.0769,0.10896,3.0
-5.2438,8.0769,0.14982,3.0
-5.1757,8.0496,0.19068,3.0
-5.094,8.1177,0.081722,3.0
-5.1757,8.0088,0.14982,3.0
-5.1757,8.0088,0.23155,3.0
-5.094,8.0496,0.10896,3.0
-5.1757,8.0496,0.081722,3.0
-5.203,8.0769,0.10896,3.0
-5.203,8.1177,0.10896,3.0
-5.203,8.1586,0.081722,3.0
-5.2438,8.1177,0.081722,3.0
-5.2847,8.1177,0.081722,3.0
-5.2438,8.1177,0.040861,3.0
-5.203,8.0769,-0.0,3.0
-5.1349,8.1177,-0.0,3.0
-5.094,8.0769,-0.0,3.0
-5.094,8.0769,0.040861,3.0
-5.094,8.1177,0.040861,3.0
-5.1349,8.1177,-0.0,3.0
-5.1757,8.0769,-0.081722,3.0
-5.1349,8.1586,-0.040861,3.0
-5.1349,8.1995,-0.040861,3.0
-5.203,8.1177,0.081722,3.0
-5.094,8.1586,0.040861,3.0
-5.094,8.1177,-0.081722,3.0
-5.1757,8.0496,-0.081722,3.0
-5.1757,8.1177,-0.0,3.0
-5.1757,8.2403,-0.040861,3.0
-5.203,8.1995,-0.081722,3.0
-5.2438,8.0769,-0.0,3.0
-5.203,8.1177,-0.0,3.0
-5.1349,8.1177,-0.040861,3.0
-5.1349,8.2403,-0.081722,3.0
-5.1349,8.0496,-0.10896,3.0
-5.0531,8.0769,-0.10896,3.0
-5.0531,8.1586,-0.10896,3.0
-5.094,8.1586,-0.14982,3.0
-5.0531,8.1586,-0.19068,3.0
-5.0123,8.1995,-0.19068,3.0
-5.0531,8.1586,-0.14982,3.0
-5.1349,8.1586,-0.10896,3.0
-5.2438,8.0769,-0.040861,3.0
-5.203,8.1177,-0.040861,3.0
-5.203,8.1177,-0.081722,3.0
-5.1349,8.1177,-0.10896,3.0
-0.99429,10.12,4.7535,13.0
0.53119,10.27,3.7184,13.0
2.1793,9.4661,2.6015,13.0
2.5606,8.5808,1.7979,13.0
2.0294,9.3436,2.7241,13.0
1.2667,10.42,4.5628,13.0
0.34051,10.529,4.6037,13.0
0.040861,9.616,3.6775,13.0
0.46309,8.0769,3.4459,13.0
0.27241,7.0145,3.1735,13.0
-0.10896,6.7421,3.0646,13.0
-0.0,7.1234,3.5277,13.0
0.10896,7.4367,4.0997,13.0
-0.14982,7.1234,4.2087,13.0
0.10896,7.1234,4.2495,13.0
0.53119,7.355,4.3313,13.0
0.19068,11.727,6.7421,13.0
-0.27241,9.6568,3.9908,13.0
-1.6889,8.54,1.1169,13.0
-2.1112,8.8941,0.92618,13.0
-1.6889,9.3436,2.833,13.0
-0.65378,9.1529,4.4402,13.0
0.10896,8.6625,4.3994,13.0
0.040861,7.8181,4.2495,13.0
-0.10896,6.9328,3.9908,13.0
-0.23155,6.851,3.337,13.0
-0.46309,6.9328,3.4459,13.0
-0.99429,7.0553,4.0589,13.0
-1.5255,7.2052,4.5628,13.0
-1.3348,7.3958,4.5628,13.0
-0.84446,7.7364,4.3313,13.0
-0.38137,8.6898,4.6037,13.0
-0.34051,9.4661,5.2847,13.0
-0.76274,9.8475,6.4697,13.0
-0.84446,10.924,6.7012,13.0
-0.91256,11.686,6.1292,13.0
-0.8036,10.147,4.7126,13.0
0.53119,8.7715,2.1112,13.0
1.6481,8.9213,1.3348,13.0
0.95342,9.8884,3.4459,13.0
-0.84446,9.3844,4.7126,13.0
-1.1169,8.54,4.0589,13.0
-0.61292,7.927,3.1463,13.0
-0.29965,7.3141,3.1463,13.0
-0.040861,6.9736,3.3778,13.0
0.10896,6.851,3.6366,13.0
0.19068,6.7012,3.9499,13.0
0.081722,6.5922,3.8273,13.0
-0.50395,6.9736,3.9499,13.0
-0.99429,8.0088,4.7535,13.0
-1.0351,9.3027,5.8567,13.0
-0.53119,10.338,6.851,13.0
-0.53119,10.951,7.1234,13.0
-0.69464,11.414,6.3607,13.0
-0.38137,9.1937,4.8216,13.0
-4.3994,6.17,-0.19068,10.0
-4.0589,7.246,1.4165,10.0
-3.9499,7.8589,2.6423,10.0
-4.4811,9.1529,1.6072,10.0
-5.4073,10.27,-0.50395,10.0
-6.6604,10.883,1.8796,10.0
-7.3141,12.108,3.4051,10.0
-7.1643,13.566,2.9556,10.0
-5.6661,12.49,-1.6481,10.0
-3.337,9.3844,-3.5277,10.0
-3.1054,9.2346,-2.5334,10.0
-4.1406,9.616,-2.0294,10.0
-5.1349,9.2755,-3.4051,10.0
-4.8216,8.8941,-3.0237,10.0
-3.1054,7.5865,-0.99429,10.0
-1.9205,6.0474,0.19068,10.0
-1.4982,5.3664,0.84446,10.0
-1.5255,5.7886,0.38137,10.0
-1.2258,6.0883,-0.081722,10.0
-1.3757,6.5105,0.23155,10.0
-2.0294,7.0145,0.38137,10.0
-2.9148,7.6274,-0.29965,10.0
-4.3994,8.6217,-0.27241,10.0
-6.6604,10.379,-0.081722,10.0
-8.3901,11.877,0.27241,10.0
-8.2676,10.529,1.4982,10.0
-8.54,12.98,1.076,10.0
-5.1757,13.062,-1.6072,10.0
-2.4108,9.9565,-1.3757,10.0
-1.9205,8.8941,-1.185,10.0
-2.261,10.651,-2.4108,10.0
-2.5606,10.61,-1.7979,10.0
-2.261,9.6977,-0.91256,10.0
-1.3348,8.0496,-0.081722,10.0
-0.69464,6.7421,0.72188,10.0
-0.14982,5.9793,-0.23155,10.0
-0.65378,5.5162,-1.6072,10.0
-2.3427,5.9793,-1.9886,10.0
-3.337,6.5514,-1.6072,10.0
-4.0589,7.6683,-0.29965,10.0
-4.5628,8.4719,1.3076,10.0
-4.522,8.9213,2.9829,10.0
-5.2438,10.692,3.0646,10.0
-6.0883,10.529,0.92618,10.0
-7.8181,11.877,1.4574,10.0
-8.2403,13.757,3.0646,10.0
-5.598,12.98,-1.3076,10.0
-2.3699,10.12,-3.4459,10.0
-4.4811,10.038,-2.4925,17.0
-4.9033,10.883,-1.7979,17.0
-0.84446,12.572,-2.4108,17.0
0.081722,12.258,-1.076,17.0
0.081722,13.402,-0.57205,17.0
0.19068,13.675,0.53119,17.0
-0.76274,10.338,0.92618,17.0
-1.6481,10.569,-1.3757,17.0
0.23155,10.379,-2.261,17.0
0.92618,7.1643,-2.1384,17.0
-0.38137,5.4754,-0.69464,17.0
